GEO.id,GEO.id2,GEO.display-label,popchg4201072018,natinc4201072018,births4201072018,deaths4201072018,netmig4201072018,intlmig4201072018,dommig4201072018,popchg20172018,natinc20172018,births20172018,deaths20172018,netmig20172018,intlmig20172018,dommig20172018
310M400US12100,12100,"Atlantic City-Hammonton, NJ Metro Area",-9092,3661,25415,21754,-12869,8665,-21534,-899,-83,2722,2805,-817,1312,-2129
310M400US12220,12220,"Auburn-Opelika, AL Metro Area",23641,6617,14978,8361,16848,4356,12492,2300,751,1865,1114,1553,347,1206
310M400US12260,12260,"Augusta-Richmond County, GA-SC Metro Area",39294,17973,61471,43498,21215,5362,15853,4161,1692,7408,5716,2493,347,2146
310M400US12420,12420,"Austin-Round Rock, TX Metro Area",451995,136139,214624,78485,310931,59368,251563,53086,15682,26707,11025,37212,7822,29390
310M400US12540,12540,"Bakersfield, CA Metro Area",57145,68162,115471,47309,-10776,9499,-20275,7776,7173,13415,6242,629,942,-313
310M400US12580,12580,"Baltimore-Columbia-Towson, MD Metro Area",92187,79414,277512,198098,14554,61402,-46848,4202,6712,32718,26006,-2435,6774,-9209
310M400US12620,12620,"Bangor, ME Metro Area",-2836,-699,12048,12747,-2043,598,-2641,-94,-136,1437,1573,51,0,51
310M400US12700,12700,"Barnstable Town, MA Metro Area",-2462,-10804,12928,23732,8544,2729,5815,-69,-1355,1552,2907,1301,385,916
310M400US12940,12940,"Baton Rouge, LA Metro Area",28806,35540,91164,55624,-6781,6377,-13158,128,3556,10769,7213,-3430,479,-3909
310M400US12980,12980,"Battle Creek, MI Metro Area",-1661,1524,13638,12114,-3178,2452,-5630,129,226,1615,1389,-94,303,-397
310M400US13020,13020,"Bay City, MI Metro Area",-3850,-1050,8770,9820,-2745,230,-2975,-266,-137,1026,1163,-124,14,-138
310M400US13140,13140,"Beaumont-Port Arthur, TX Metro Area",6332,11319,45397,34078,-4894,5820,-10714,-3090,1077,5447,4370,-4187,829,-5016
310M400US13220,13220,"Beckley, WV Metro Area",-7642,-2239,11471,13710,-5363,437,-5800,-1367,-503,1161,1664,-863,18,-881
310M400US13380,13380,"Bellingham, WA Metro Area",24539,5872,18889,13017,18679,3727,14952,4035,618,2293,1675,3403,569,2834
310M400US13460,13460,"Bend-Redmond, OR Metro Area",34266,3150,14534,11384,30773,-230,31003,5189,373,1871,1498,4784,-35,4819
310M400US13740,13740,"Billings, MT Metro Area",12733,4351,17042,12691,8395,473,7922,937,417,2001,1584,524,79,445
310M400US13780,13780,"Binghamton, NY Metro Area",-11505,-88,20808,20896,-11484,3370,-14854,-1390,-177,2416,2593,-1217,374,-1591
310M400US13820,13820,"Birmingham-Hoover, AL Metro Area",23743,22943,119160,96217,1466,8081,-6615,2116,1656,13915,12259,517,686,-169
310M400US13900,13900,"Bismarck, ND Metro Area",17899,6627,15106,8479,11045,924,10121,260,754,1846,1092,-497,276,-773
310M400US13980,13980,"Blacksburg-Christiansburg-Radford, VA Metro Area",5775,1073,13604,12531,4732,5387,-655,1337,11,1577,1566,1328,667,661
310M400US14010,14010,"Bloomington, IL Metro Area",2462,7563,18556,10993,-5169,5824,-10993,-157,670,2093,1423,-834,821,-1655
310M400US14020,14020,"Bloomington, IN Metro Area",8226,3134,12547,9413,5132,7455,-2323,249,276,1471,1195,-33,796,-829
310M400US14100,14100,"Bloomsburg-Berwick, PA Metro Area",-1865,-753,6770,7523,-1053,550,-1603,-228,-179,770,949,-43,65,-108
310M400US14260,14260,"Boise City, ID Metro Area",113860,33852,70673,36821,79539,7368,72171,20346,3665,8515,4850,16591,747,15844
310M400US14460,14460,"Boston-Cambridge-Newton, MA-NH Metro Area",322792,129112,424813,295701,197049,274852,-77803,30793,12546,50680,38134,18329,39984,-21655
310M400US14500,14500,"Boulder, CO Metro Area",31517,9600,23685,14085,21827,7592,14235,2005,775,2663,1888,1242,807,435
310M400US14540,14540,"Bowling Green, KY Metro Area",18824,5293,17235,11942,13518,5071,8447,2470,644,2144,1500,1828,576,1252
310M400US14740,14740,"Bremerton-Silverdale, WA Metro Area",18662,7459,24956,17497,11107,2389,8718,3255,744,3098,2354,2504,111,2393
310M400US14860,14860,"Bridgeport-Stamford-Norwalk, CT Metro Area",26959,28288,83244,54956,-1185,40263,-41448,366,2675,9711,7036,-2358,4857,-7215
310M400US15180,15180,"Brownsville-Harlingen, TX Metro Area",17693,38103,59248,21145,-20487,5655,-26142,727,3778,6547,2769,-3058,508,-3566
310M400US15260,15260,"Brunswick, GA Metro Area",6085,1299,10773,9474,4797,755,4042,728,-44,1253,1297,774,95,679
310M400US15380,15380,"Buffalo-Cheektowaga-Niagara Falls, NY Metro Area",-5462,156,99888,99732,-4873,22783,-27656,492,-387,11824,12211,925,2869,-1944
310M400US15500,15500,"Burlington, NC Metro Area",15276,1866,14876,13010,13430,804,12626,2907,272,1895,1623,2627,116,2511
310M400US15540,15540,"Burlington-South Burlington, VT Metro Area",9821,5401,18031,12630,4605,6356,-1751,2202,485,2079,1594,1723,1351,372
310M400US15680,15680,"California-Lexington Park, MD Metro Area",7521,5409,11699,6290,2134,1153,981,251,514,1365,851,-260,47,-307
310M400US15940,15940,"Canton-Massillon, OH Metro Area",-5770,-102,36417,36519,-5344,1126,-6470,-763,-178,4280,4458,-564,108,-672
310M400US15980,15980,"Cape Coral-Fort Myers, FL Metro Area",135856,-1240,53688,54928,135696,24499,111197,15104,-1183,6692,7875,16221,4067,12154
310M400US16020,16020,"Cape Girardeau, MO-IL Metro Area",708,1206,9296,8090,-481,1154,-1635,109,98,1038,940,15,180,-165
310M400US16060,16060,"Carbondale-Marion, IL Metro Area",-2099,1946,12018,10072,-4116,2416,-6532,-590,84,1349,1265,-678,308,-986
310M400US16180,16180,"Carson City, NV Metro Area",140,-795,4898,5693,916,-121,1037,806,9,641,632,795,-2,797
310M400US16220,16220,"Casper, WY Metro Area",3667,3211,9043,5832,344,341,3,-441,250,986,736,-691,84,-775
310M400US16300,16300,"Cedar Rapids, IA Metro Area",14352,9481,27018,17537,5072,3044,2028,1701,1079,3285,2206,635,381,254
310M400US16540,16540,"Chambersburg-Waynesboro, PA Metro Area",5216,3139,15367,12228,2248,1507,741,348,212,1833,1621,144,225,-81
310M400US16580,16580,"Champaign-Urbana, IL Metro Area",7756,8800,22302,13502,-1168,15736,-16904,-234,913,2650,1737,-1168,2024,-3192
310M400US16620,16620,"Charleston, WV Metro Area",-16023,-3731,20127,23858,-12194,684,-12878,-3361,-764,2155,2919,-2603,27,-2630
310M400US16700,16700,"Charleston-North Charleston, SC Metro Area",123004,31804,76855,45051,89826,7201,82625,12554,3058,9413,6355,9450,629,8821
310M400US16740,16740,"Charlotte-Concord-Gastonia, NC-SC Metro Area",352216,100545,248073,147528,250067,45794,204273,44350,11071,30966,19895,33225,7173,26052
310M400US16820,16820,"Charlottesville, VA Metro Area",16531,5332,19928,14596,11284,6655,4629,1646,540,2423,1883,1112,851,261
310M400US16860,16860,"Chattanooga, TN-GA Metro Area",32643,6716,51809,45093,25948,3519,22429,4712,333,6233,5900,4377,436,3941
310M400US16940,16940,"Cheyenne, WY Metro Area",7091,4068,10547,6479,3019,673,2346,516,439,1270,831,82,36,46
310M400US16980,16980,"Chicago-Naperville-Elgin, IL-IN-WI Metro Area",37177,402723,978809,576086,-365909,198688,-564597,-22068,36412,111625,75213,-58691,25200,-83891
310M400US17020,17020,"Chico, CA Metro Area",11254,1256,20190,18934,10103,2084,8019,2049,85,2480,2395,1965,279,1686
310M400US17140,17140,"Cincinnati, OH-KY-IN Metro Area",75550,65861,222609,156748,10873,31557,-20684,10351,6269,26444,20175,4170,3590,580
310M400US17300,17300,"Clarksville, TN-KY Metro Area",31634,25409,41401,15992,5790,6745,-955,6573,2868,4982,2114,3671,-65,3736
310M400US17420,17420,"Cleveland, TN Metro Area",7871,1071,11098,10027,6822,648,6174,1543,68,1376,1308,1473,75,1398
310M400US17460,17460,"Cleveland-Elyria, OH Metro Area",-20269,14921,190463,175542,-34535,37196,-71731,-1540,743,22311,21568,-2209,5113,-7322
310M400US17660,17660,"Coeur d'Alene, ID Metro Area",23039,3822,14532,10710,19111,-354,19465,4020,365,1793,1428,3639,-58,3697
310M400US17780,17780,"College Station-Bryan, TX Metro Area",33763,14657,25847,11190,19042,12809,6233,3606,1688,3163,1475,1915,1670,245
310M400US17820,17820,"Colorado Springs, CO Metro Area",93330,43146,78692,35546,50027,10902,39125,13501,4903,9831,4928,8546,253,8293
310M400US17860,17860,"Columbia, MO Metro Area",17360,8751,17323,8572,8607,6074,2533,1482,918,2045,1127,562,907,-345
310M400US17900,17900,"Columbia, SC Metro Area",65190,23318,77579,54261,42100,12045,30055,7556,2090,9230,7140,5494,1412,4082
310M400US17980,17980,"Columbus, GA-AL Metro Area",9928,13974,37080,23106,-4652,6672,-11324,2015,1026,4036,3010,991,252,739
310M400US18020,18020,"Columbus, IN Metro Area",5967,2694,8710,6016,3303,3324,-21,324,321,1044,723,1,444,-443
310M400US18140,18140,"Columbus, OH Metro Area",204534,98662,224140,125478,106381,56711,49670,24066,10776,27264,16488,13361,6597,6764
310M400US18580,18580,"Corpus Christi, TX Metro Area",24767,18549,49834,31285,6232,6019,213,-734,1767,5758,3991,-2503,657,-3160
310M400US18700,18700,"Corvallis, OR Metro Area",6519,1449,6093,4644,5051,4129,922,534,163,750,587,372,478,-106
310M400US18880,18880,"Crestview-Fort Walton Beach-Destin, FL Metro Area",42776,9660,28336,18676,32718,4402,28316,6685,926,3463,2537,5728,319,5409
310M400US19060,19060,"Cumberland, MD-WV Metro Area",-5330,-2394,7817,10211,-2899,602,-3501,-651,-370,869,1239,-279,76,-355
310M400US19100,19100,"Dallas-Fort Worth-Arlington, TX Metro Area",1113489,469719,815184,345465,641751,230158,411593,131767,54107,101510,47403,77531,31215,46316
310M400US19140,19140,"Dalton, GA Metro Area",1762,6005,15622,9617,-4197,384,-4581,111,580,1816,1236,-467,38,-505
310M400US19180,19180,"Danville, IL Metro Area",-4819,629,8537,7908,-5455,187,-5642,-970,31,960,929,-1001,23,-1024
310M400US19300,19300,"Daphne-Fairhope-Foley, AL Metro Area",35758,1681,18267,16586,33655,1400,32255,5403,26,2254,2228,5350,118,5232
310M400US19340,19340,"Davenport-Moline-Rock Island, IA-IL Metro Area",1763,8452,39019,30567,-6596,5794,-12390,-403,773,4472,3699,-1168,812,-1980
310M400US19380,19380,"Dayton, OH Metro Area",7280,10550,79324,68774,-2878,13359,-16237,2835,955,9476,8521,1937,1357,580
310M400US19460,19460,"Decatur, AL Metro Area",-1779,947,14721,13774,-2644,762,-3406,158,24,1768,1744,145,80,65
310M400US19500,19500,"Decatur, IL Metro Area",-6063,1134,11087,9953,-7220,522,-7742,-821,94,1268,1174,-913,68,-981
310M400US19660,19660,"Deltona-Daytona Beach-Ormond Beach, FL Metro Area",69306,-18637,46351,64988,87461,11880,75581,11488,-2705,5780,8485,14136,2195,11941
310M400US19740,19740,"Denver-Aurora-Lakewood, CO Metro Area",388813,148308,287545,139237,237154,54479,182675,39436,16298,35091,18793,22981,5836,17145
310M400US19780,19780,"Des Moines-West Des Moines, IA Metro Area",85777,36451,72920,36469,49051,12533,36518,10309,4215,9026,4811,6081,1413,4668
310M400US19820,19820,"Detroit-Warren-Dearborn, MI Metro Area",30152,77683,413334,335651,-47656,108183,-155839,4738,7087,49115,42028,-2266,12280,-14546
310M400US20020,20020,"Dothan, AL Metro Area",2604,1043,14589,13546,1668,288,1380,322,-29,1726,1755,359,35,324
310M400US20100,20100,"Dover, DE Metro Area",16201,5594,18200,12606,10595,2227,8368,2105,402,2135,1733,1703,176,1527
310M400US20220,20220,"Dubuque, IA Metro Area",3211,2510,9861,7351,770,629,141,-155,243,1150,907,-394,65,-459
310M400US20260,20260,"Duluth, MN-WI Metro Area",-977,-275,23293,23568,-450,1409,-1859,140,-89,2732,2821,241,125,116
310M400US20500,20500,"Durham-Chapel Hill, NC Metro Area",68752,22836,53994,31158,45535,18065,27470,8921,2195,6430,4235,6717,2662,4055
310M400US20700,20700,"East Stroudsburg, PA Metro Area",-325,-82,11567,11649,-254,2701,-2955,1418,-125,1478,1603,1560,423,1137
310M400US20740,20740,"Eau Claire, WI Metro Area",7284,4388,15695,11307,2989,1026,1963,1233,505,1854,1349,733,139,594
310M400US20940,20940,"El Centro, CA Metro Area",7303,16890,25092,8202,-9701,2240,-11941,253,1818,2851,1033,-1575,236,-1811
310M400US21060,21060,"Elizabethtown-Fort Knox, KY Metro Area",5038,5647,16253,10606,-811,2485,-3296,2847,479,1822,1343,2369,124,2245
310M400US21140,21140,"Elkhart-Goshen, IN Metro Area",8001,11752,25296,13544,-3676,690,-4366,1250,1389,3054,1665,-134,131,-265
310M400US21300,21300,"Elmira, NY Metro Area",-4595,352,8067,7715,-4950,374,-5324,-620,-37,905,942,-582,40,-622
310M400US21340,21340,"El Paso, TX Metro Area",41424,68718,110653,41935,-27599,21988,-49587,408,6942,12463,5521,-6549,1604,-8153
310M400US21420,21420,"Enid, OK Metro Area",333,2176,7857,5681,-1827,1266,-3093,-579,239,882,643,-819,59,-878
310M400US21500,21500,"Erie, PA Metro Area",-8523,2557,25889,23332,-11067,5585,-16652,-1831,96,2912,2816,-1935,879,-2814
310M400US21660,21660,"Eugene, OR Metro Area",27907,1180,29371,28191,26875,5422,21453,3994,-12,3577,3589,3995,601,3394
310M400US21780,21780,"Evansville, IN-KY Metro Area",3124,4395,30826,26431,-1038,1452,-2490,-288,295,3581,3286,-570,112,-682
310M400US21820,21820,"Fairbanks, AK Metro Area",1386,9931,13888,3957,-8736,2666,-11402,-754,1075,1580,505,-1836,222,-2058
310M400US22020,22020,"Fargo, ND-MN Metro Area",36694,15269,27396,12127,21211,7126,14085,3852,1918,3511,1593,1928,1377,551
310M400US22140,22140,"Farmington, NM Metro Area",-5002,6779,14824,8045,-11873,155,-12028,-1859,465,1543,1078,-2329,-4,-2325
310M400US22180,22180,"Fayetteville, NC Metro Area",20771,31190,53801,22611,-11602,12649,-24251,1714,3193,6189,2996,-1470,584,-2054
310M400US22220,22220,"Fayetteville-Springdale-Rogers, AR-MO Metro Area",85926,30333,59768,29435,55068,11213,43855,10716,3828,7538,3710,6860,1114,5746
310M400US22380,22380,"Flagstaff, AZ Metro Area",8423,7227,13703,6476,1169,1581,-412,1747,688,1567,879,1047,142,905
310M400US22420,22420,"Flint, MI Metro Area",-18897,4122,40445,36323,-23255,1738,-24993,-781,95,4653,4558,-863,187,-1050
310M400US22500,22500,"Florence, SC Metro Area",-610,1721,20696,18975,-2161,607,-2768,-585,-60,2329,2389,-518,101,-619
310M400US22520,22520,"Florence-Muscle Shoals, AL Metro Area",12,-2159,12636,14795,2294,387,1907,49,-325,1476,1801,378,32,346
310M400US22540,22540,"Fond du Lac, WI Metro Area",1439,1268,8936,7668,216,1230,-1014,695,114,1030,916,586,152,434
310M400US22660,22660,"Fort Collins, CO Metro Area",50903,10848,28123,17275,39542,3555,35987,6525,1134,3395,2261,5364,316,5048
310M400US22900,22900,"Fort Smith, AR-OK Metro Area",1786,4441,29066,24625,-2528,1966,-4494,328,358,3528,3170,-15,183,-198
310M400US23060,23060,"Fort Wayne, IN Metro Area",21369,18937,48911,29974,2769,5618,-2849,3630,2129,5819,3690,1532,579,953
310M400US23420,23420,"Fresno, CA Metro Area",63904,74391,128424,54033,-10112,11000,-21112,7858,7572,14814,7242,310,1316,-1006
310M400US23460,23460,"Gadsden, AL Metro Area",-1926,-1674,9766,11440,-157,196,-353,-436,-298,1175,1473,-133,21,-154
310M400US23540,23540,"Gainesville, FL Metro Area",23934,8560,25219,16659,15439,10922,4517,3527,803,3007,2204,2730,1699,1031
310M400US23580,23580,"Gainesville, GA Metro Area",22422,9711,21184,11473,12744,2062,10682,2709,974,2566,1592,1736,332,1404
310M400US23900,23900,"Gettysburg, PA Metro Area",1387,160,8292,8132,1301,329,972,444,-95,906,1001,545,26,519
310M400US24020,24020,"Glens Falls, NY Metro Area",-3479,-1000,9674,10674,-2405,261,-2666,-455,-238,1104,1342,-208,31,-239
310M400US24140,24140,"Goldsboro, NC Metro Area",575,4022,13793,9771,-3435,2761,-6196,-9,173,1578,1405,-178,277,-455
310M400US24220,24220,"Grand Forks, ND-MN Metro Area",3835,4896,11667,6771,-1071,2267,-3338,22,588,1419,831,-567,358,-925
310M400US24260,24260,"Grand Island, NE Metro Area",3238,3772,10067,6295,-502,2539,-3041,226,444,1208,764,-218,362,-580
310M400US24300,24300,"Grand Junction, CO Metro Area",6490,3090,14756,11666,3456,-235,3691,1801,221,1695,1474,1574,-55,1629
310M400US24340,24340,"Grand Rapids-Wyoming, MI Metro Area",80465,49737,111657,61920,31285,17089,14196,9079,5552,13456,7904,3580,1862,1718
310M400US24420,24420,"Grants Pass, OR Metro Area",4675,-2763,6978,9741,7434,-68,7502,740,-266,891,1157,1006,10,996
310M400US24500,24500,"Great Falls, MT Metro Area",320,2609,9484,6875,-2252,659,-2911,39,224,1067,843,-179,-43,-136
310M400US24540,24540,"Greeley, CO Metro Area",61458,19832,33427,13595,41180,2284,38896,9031,2587,4427,1840,6406,331,6075
310M400US24580,24580,"Green Bay, WI Metro Area",15350,12468,32468,20000,3151,3215,-64,1805,1371,3844,2473,444,468,-24
310M400US24660,24660,"Greensboro-High Point, NC Metro Area",43826,16110,71267,55157,28181,14080,14101,4225,1267,8561,7294,3003,2172,831
310M400US24780,24780,"Greenville, NC Metro Area",11747,7119,17335,10216,4662,1442,3220,1297,574,1998,1424,725,189,536
310M400US24860,24860,"Greenville-Anderson-Mauldin, SC Metro Area",82591,19517,86261,66744,62935,11884,51051,11204,1897,10506,8609,9299,1798,7501
310M400US25060,25060,"Gulfport-Biloxi-Pascagoula, MS Metro Area",26474,9694,40078,30384,16855,5734,11121,2939,909,4738,3829,2036,646,1390
310M400US25180,25180,"Hagerstown-Martinsburg, MD-WV Metro Area",16447,5081,25385,20304,11342,1795,9547,2754,414,3001,2587,2340,204,2136
310M400US25220,25220,"Hammond, LA Metro Area",12670,5966,15846,9880,6704,553,6151,1455,570,1933,1363,878,10,868
310M400US25260,25260,"Hanford-Corcoran, CA Metro Area",-1616,12603,19367,6764,-14567,1025,-15592,1670,1325,2225,900,342,-57,399
310M400US25420,25420,"Harrisburg-Carlisle, PA Metro Area",25191,11077,53867,42790,14449,13827,622,3558,1191,6513,5322,2394,1832,562
310M400US25500,25500,"Harrisonburg, VA Metro Area",10056,3846,11878,8032,6241,4341,1900,1057,487,1509,1022,571,630,-59
310M400US25540,25540,"Hartford-West Hartford-East Hartford, CT Metro Area",-6153,12444,98709,86265,-18697,42410,-61107,-419,726,11638,10912,-1164,6067,-7231
310M400US25620,25620,"Hattiesburg, MS Metro Area",6569,5746,16308,10562,751,1083,-332,695,563,1864,1301,132,94,38
310M400US25860,25860,"Hickory-Lenoir-Morganton, NC Metro Area",2586,-1282,31065,32347,4119,2555,1564,1412,-383,3673,4056,1812,388,1424
310M400US25940,25940,"Hilton Head Island-Bluffton-Beaufort, SC Metro Area",30676,5304,19443,14139,25072,3229,21843,2796,302,2256,1954,2483,86,2397
310M400US25980,25980,"Hinesville, GA Metro Area",2576,10352,13849,3497,-8248,2781,-11029,-23,1186,1639,453,-1209,68,-1277
310M400US26140,26140,"Homosassa Springs, FL Metro Area",6700,-11629,8626,20255,18293,474,17819,2417,-1527,1072,2599,3929,74,3855
310M400US26300,26300,"Hot Springs, AR Metro Area",3154,-2153,9095,11248,5326,130,5196,710,-284,1070,1354,993,23,970
310M400US26380,26380,"Houma-Thibodaux, LA Metro Area",952,8053,23667,15614,-7035,1440,-8475,-757,658,2663,2005,-1416,79,-1495
310M400US26420,26420,"Houston-The Woodlands-Sugar Land, TX Metro Area",1076897,490271,798397,308126,584110,322120,261990,91689,56119,99013,42894,35397,44535,-9138
310M400US26580,26580,"Huntington-Ashland, WV-KY-OH Metro Area",-12061,-2904,32938,35842,-8960,335,-9295,-2759,-907,3537,4444,-1844,-35,-1809
310M400US26620,26620,"Huntsville, AL Metro Area",45100,12199,42439,30240,32831,4765,28066,6952,1095,5144,4049,5844,565,5279
310M400US26820,26820,"Idaho Falls, ID Metro Area",15575,12008,20093,8085,3601,574,3027,3112,1381,2406,1025,1727,75,1652
310M400US26900,26900,"Indianapolis-Carmel-Anderson, IN Metro Area",160618,88588,219513,130925,72585,34315,38270,21980,9774,26271,16497,12268,3999,8269
310M400US26980,26980,"Iowa City, IA Metro Area",20815,9684,17294,7610,11156,7762,3394,1931,1142,2086,944,793,979,-186
310M400US27060,27060,"Ithaca, NY Metro Area",1213,1490,7004,5514,-343,6441,-6784,115,139,769,630,-29,663,-692
310M400US27100,27100,"Jackson, MI Metro Area",-1422,1278,14728,13450,-2622,728,-3350,133,109,1737,1628,34,83,-49
310M400US27140,27140,"Jackson, MS Metro Area",12534,19221,61374,42153,-6810,4729,-11539,-1386,1499,6866,5367,-2884,713,-3597
310M400US27180,27180,"Jackson, TN Metro Area",-813,2180,13137,10957,-2940,675,-3615,23,141,1513,1372,-114,109,-223
310M400US27260,27260,"Jacksonville, FL Metro Area",189110,48295,148758,100463,140382,33622,106760,29860,4795,18533,13738,24990,4995,19995
310M400US27340,27340,"Jacksonville, NC Metro Area",19884,26473,34729,8256,-7895,7435,-15330,2845,2822,3909,1087,17,-540,557
310M400US27500,27500,"Janesville-Beloit, WI Metro Area",2794,3999,16054,12055,-1113,472,-1585,809,483,1945,1462,333,77,256
310M400US27620,27620,"Jefferson City, MO Metro Area",1723,4007,14690,10683,-2214,922,-3136,222,330,1716,1386,-103,125,-228
310M400US27740,27740,"Johnson City, TN Metro Area",3962,-2652,16409,19061,6689,964,5725,875,-529,1868,2397,1407,136,1271
310M400US27780,27780,"Johnstown, PA Metro Area",-11951,-4000,11137,15137,-7980,386,-8366,-1324,-460,1291,1751,-862,51,-913
310M400US27860,27860,"Jonesboro, AR Metro Area",11512,4292,14552,10260,7201,1166,6035,1374,433,1775,1342,942,93,849
310M400US27900,27900,"Joplin, MO Metro Area",3393,5135,19813,14678,-1684,1155,-2839,572,531,2302,1771,53,158,-105
310M400US27980,27980,"Kahului-Wailuku-Lahaina, HI Metro Area",12365,6604,16166,9562,5840,5992,-152,804,492,1850,1358,324,639,-315
310M400US28020,28020,"Kalamazoo-Portage, MI Metro Area",13727,9987,33247,23260,3927,4697,-770,1971,948,3950,3002,1037,472,565
310M400US28100,28100,"Kankakee, IL Metro Area",-3426,1954,11073,9119,-5386,491,-5877,-520,121,1302,1181,-644,43,-687
310M400US28140,28140,"Kansas City, MO-KS Metro Area",134310,89529,227214,137685,45997,24059,21938,16392,9256,27031,17775,7200,1997,5203
310M400US28420,28420,"Kennewick-Richland, WA Metro Area",42892,21238,35390,14152,21491,3872,17619,5654,2463,4342,1879,3191,572,2619
310M400US28660,28660,"Killeen-Temple, TX Metro Area",46366,39644,61896,22252,6357,14247,-7890,8026,4296,7191,2895,3703,926,2777
310M400US28700,28700,"Kingsport-Bristol-Bristol, TN-VA Metro Area",-2886,-7988,24256,32244,5337,-84,5421,363,-1087,2818,3905,1461,0,1461
310M400US28740,28740,"Kingston, NY Metro Area",-3913,-780,12978,13758,-3069,2414,-5483,-124,-287,1451,1738,175,271,-96
310M400US28940,28940,"Knoxville, TN Metro Area",45632,2009,76988,74979,43826,5295,38531,7512,-210,9214,9424,7717,715,7002
310M400US29020,29020,"Kokomo, IN Metro Area",-386,257,8151,7894,-584,312,-896,55,29,969,940,32,21,11
310M400US29100,29100,"La Crosse-Onalaska, WI-MN Metro Area",3148,2350,11861,9511,861,474,387,30,211,1384,1173,-177,45,-222
310M400US29180,29180,"Lafayette, LA Metro Area",22628,21765,55769,34004,953,4094,-3141,-743,1855,6436,4581,-2598,250,-2848
