GEO.id,GEO.id2,GEO.display-label,popchg4201072016,natinc4201072016,births4201072016,deaths4201072016,netmig4201072016,intlmig4201072016,dommig4201072016,popchg20152016,natinc20152016,births20152016,deaths20152016,netmig20152016,intlmig20152016,dommig20152016
310M300US12940,12940,"Baton Rouge, LA Metro Area",32675,27709,69142,41433,5190,7503,-2313,5434,4129,11167,7038,1538,1259,279
310M300US12980,12980,"Battle Creek, MI Metro Area",-1762,1300,10355,9055,-2917,1535,-4452,-61,233,1638,1405,-229,281,-510
310M300US13020,13020,"Bay City, MI Metro Area",-3024,-654,6654,7308,-2288,297,-2585,-810,-157,1011,1168,-580,49,-629
310M300US13140,13140,"Beaumont-Port Arthur, TX Metro Area",6774,9072,34427,25355,-1993,3373,-5366,1707,1481,5704,4223,333,615,-282
310M300US13220,13220,"Beckley, WV Metro Area",-3977,-1342,9098,10440,-2469,482,-2951,-1331,-435,1326,1761,-854,74,-928
310M300US13380,13380,"Bellingham, WA Metro Area",15660,4860,14362,9502,10642,2290,8352,4636,791,2371,1580,3702,397,3305
310M300US13460,13460,"Bend-Redmond, OR Metro Area",23574,2477,10916,8439,20568,-84,20652,6365,398,1853,1455,5698,3,5695
310M300US13740,13740,"Billings, MT Metro Area",10794,3660,13041,9381,7059,308,6751,1564,549,2096,1547,1002,44,958
310M300US13780,13780,"Binghamton, NY Metro Area",-7643,320,16150,15830,-7656,3456,-11112,-1785,-6,2600,2606,-1667,592,-2259
310M300US13820,13820,"Birmingham-Hoover, AL Metro Area",19361,19187,90968,71781,875,5997,-5122,2560,2403,14413,12010,420,1001,-581
310M300US13900,13900,"Bismarck, ND Metro Area",16857,5142,11442,6300,11335,213,11122,1918,960,2039,1079,915,39,876
310M300US13980,13980,"Blacksburg-Christiansburg-Radford, VA Metro Area",4619,1250,10507,9257,3580,4672,-1092,1175,213,1688,1475,1031,814,217
310M300US14010,14010,"Bloomington, IL Metro Area",2511,5827,14093,8266,-3192,3635,-6827,-289,720,2135,1415,-946,620,-1566
310M300US14020,14020,"Bloomington, IN Metro Area",6794,2635,9506,6871,4243,5891,-1648,1270,381,1513,1132,933,1021,-88
310M300US14100,14100,"Bloomsburg-Berwick, PA Metro Area",-800,-412,5193,5605,-404,563,-967,-181,-111,820,931,-31,81,-112
310M300US14260,14260,"Boise City, ID Metro Area",74862,26988,53837,26849,46396,4713,41683,15646,4157,8753,4596,10757,807,9950
310M300US14460,14460,"Boston-Cambridge-Newton, MA-NH Metro Area",241852,103093,323794,220701,145718,182201,-36483,27692,14318,51964,37646,14731,31489,-16758
310M300US14500,14500,"Boulder, CO Metro Area",27655,7930,18373,10443,19518,5069,14449,3488,1051,2911,1860,2448,876,1572
310M300US14540,14540,"Bowling Green, KY Metro Area",12523,4179,12900,8721,8308,3225,5083,2502,712,2146,1434,1771,559,1212
310M300US14740,14740,"Bremerton-Silverdale, WA Metro Area",13674,5884,18934,13050,7185,2465,4720,4297,945,3240,2295,3187,314,2873
310M300US14860,14860,"Bridgeport-Stamford-Norwalk, CT Metro Area",27331,22618,63616,40998,6322,34293,-27971,-497,3250,10050,6800,-4002,5785,-9787
310M300US15180,15180,"Brownsville-Harlingen, TX Metro Area",15916,30383,46081,15698,-14858,3191,-18049,2242,4435,7147,2712,-2240,703,-2943
310M300US15260,15260,"Brunswick, GA Metro Area",4416,1316,8260,6944,2957,929,2028,762,115,1307,1192,609,173,436
310M300US15380,15380,"Buffalo-Cheektowaga-Niagara Falls, NY Metro Area",-2813,758,75964,75206,-800,21291,-22091,-2675,74,12241,12167,-2105,3684,-5789
310M300US15500,15500,"Burlington, NC Metro Area",8544,1304,11063,9759,7016,1056,5960,1831,150,1788,1638,1648,193,1455
310M300US15540,15540,"Burlington-South Burlington, VT Metro Area",6103,4729,14005,9276,1344,3636,-2292,92,735,2282,1547,-766,671,-1437
310M300US15680,15680,"California-Lexington Park, MD Metro Area",7439,4294,8985,4691,3010,1486,1524,959,657,1479,822,329,215,114
310M300US15940,15940,"Canton-Massillon, OH Metro Area",-3147,581,27717,27136,-2943,1070,-4013,-1374,116,4440,4324,-1161,171,-1332
310M300US15980,15980,"Cape Coral-Fort Myers, FL Metro Area",103582,-172,40165,40337,100863,17122,83741,22051,-658,6666,7324,20780,3011,17769
310M300US16020,16020,"Cape Girardeau, MO-IL Metro Area",1168,1196,7216,6020,-11,893,-904,-71,174,1126,952,-264,154,-418
310M300US16060,16060,"Carbondale-Marion, IL Metro Area",-150,1624,9209,7585,-1722,1806,-3528,-379,270,1510,1240,-592,307,-899
310M300US16180,16180,"Carson City, NV Metro Area",-532,-543,3572,4115,-152,-35,-117,337,-79,579,658,367,-1,368
310M300US16220,16220,"Casper, WY Metro Area",5589,2741,7111,4370,2815,240,2575,-1152,487,1216,729,-1612,40,-1652
310M300US16300,16300,"Cedar Rapids, IA Metro Area",9858,7286,20408,13122,2829,2156,673,1949,1126,3326,2200,941,384,557
310M300US16540,16540,"Chambersburg-Waynesboro, PA Metro Area",4233,2205,11289,9084,1956,1501,455,556,153,1755,1602,442,275,167
310M300US16580,16580,"Champaign-Urbana, IL Metro Area",6665,6799,16978,10179,-59,10669,-10728,714,1038,2751,1713,-236,1802,-2038
310M300US16620,16620,"Charleston, WV Metro Area",-9155,-2155,15773,17928,-6521,672,-7193,-2459,-509,2410,2919,-1801,118,-1919
310M300US16700,16700,"Charleston-North Charleston, SC Metro Area",96511,25087,58006,32919,68200,6348,61852,16552,3710,9662,5952,12377,906,11471
310M300US16740,16740,"Charlotte-Concord-Gastonia, NC-SC Metro Area",257340,77642,185968,108326,175616,32743,142873,49671,12048,30815,18767,37429,5748,31681
310M300US16820,16820,"Charlottesville, VA Metro Area",12642,4386,15203,10817,7943,5018,2925,2372,646,2470,1824,1571,849,722
310M300US16860,16860,"Chattanooga, TN-GA Metro Area",23480,5938,39165,33227,17626,3376,14250,4625,640,6318,5678,4065,577,3488
310M300US16940,16940,"Cheyenne, WY Metro Area",6255,3044,7896,4852,3191,762,2429,953,402,1252,850,546,88,458
310M300US16980,16980,"Chicago-Naperville-Elgin, IL-IN-WI Metro Area",51449,321530,752946,431416,-260662,148505,-409167,-19570,44647,117773,73126,-63649,25898,-89547
310M300US17020,17020,"Chico, CA Metro Area",6864,1082,15302,14220,5611,1297,4314,1613,76,2520,2444,1529,228,1301
310M300US17140,17140,"Cincinnati, OH-KY-IN Metro Area",50388,52906,169405,116499,-517,22632,-23149,9747,7368,27134,19766,2742,3972,-1230
310M300US17300,17300,"Clarksville, TN-KY Metro Area",21714,19546,31466,11920,1602,7722,-6120,1361,3173,5205,2032,-1874,833,-2707
310M300US17420,17420,"Cleveland, TN Metro Area",5504,863,8311,7448,4482,781,3701,611,89,1338,1249,512,149,363
310M300US17460,17460,"Cleveland-Elyria, OH Metro Area",-21646,14105,145809,131704,-33855,24520,-58375,-4317,2115,23331,21216,-5707,4300,-10007
310M300US17660,17660,"Coeur d'Alene, ID Metro Area",15847,3080,10965,7885,12327,271,12056,3947,480,1834,1354,3169,46,3123
310M300US17780,17780,"College Station-Bryan, TX Metro Area",26260,11310,19615,8305,14655,8532,6123,4888,1955,3403,1448,2930,1514,1416
310M300US17820,17820,"Colorado Springs, CO Metro Area",66716,33243,59225,25982,32811,10637,22174,14708,5212,9813,4601,9442,1322,8120
310M300US17860,17860,"Columbia, MO Metro Area",13949,6873,13231,6358,6951,4180,2771,2048,1055,2119,1064,953,698,255
310M300US17900,17900,"Columbia, SC Metro Area",50011,18683,58904,40221,30743,9378,21365,7717,2537,9429,6892,5272,1372,3900
310M300US17980,17980,"Columbus, GA-AL Metro Area",13224,11933,28899,16966,752,6754,-6002,-3065,1507,4446,2939,-4563,787,-5350
310M300US18020,18020,"Columbus, IN Metro Area",4616,2048,6543,4495,2668,1721,947,391,353,1064,711,85,298,-213
310M300US18140,18140,"Columbus, OH Metro Area",139517,76009,169398,93389,64774,35607,29167,21376,11438,27625,16187,10629,6201,4428
310M300US18580,18580,"Corpus Christi, TX Metro Area",26538,15008,38393,23385,11640,4474,7166,1991,2550,6442,3892,-367,761,-1128
310M300US18700,18700,"Corvallis, OR Metro Area",3804,1116,4601,3485,2656,2779,-123,1114,176,757,581,953,500,453
310M300US18880,18880,"Crestview-Fort Walton Beach-Destin, FL Metro Area",31194,7617,21398,13781,22826,3719,19107,4919,1163,3618,2455,3532,427,3105
310M300US19060,19060,"Cumberland, MD-WV Metro Area",-3751,-1611,6089,7700,-1934,536,-2470,-403,-316,951,1267,-10,96,-106
310M300US19100,19100,"Dallas-Fort Worth-Arlington, TX Metro Area",807082,357825,611857,254032,444944,140476,304468,143435,56164,100965,44801,85856,25626,60230
310M300US19140,19140,"Dalton, GA Metro Area",1677,4762,11892,7130,-3030,506,-3536,452,669,1874,1205,-147,105,-252
310M300US19180,19180,"Danville, IL Metro Area",-3514,428,6364,5936,-3803,168,-3971,-879,-22,918,940,-860,26,-886
310M300US19300,19300,"Daphne-Fairhope-Foley, AL Metro Area",26298,1358,13682,12324,23779,1373,22406,4873,161,2274,2113,4289,243,4046
310M300US19340,19340,"Davenport-Moline-Rock Island, IA-IL Metro Area",2579,6936,29737,22801,-3855,3622,-7477,-1158,1046,4690,3644,-2026,652,-2678
310M300US19380,19380,"Dayton, OH Metro Area",1464,9057,59934,50877,-6559,9453,-16012,883,1184,9488,8304,217,1557,-1340
310M300US19460,19460,"Decatur, AL Metro Area",-1569,862,11037,10175,-2269,646,-2915,-264,58,1711,1653,-248,117,-365
310M300US19500,19500,"Decatur, IL Metro Area",-4218,971,8446,7475,-5016,518,-5534,-827,146,1317,1171,-934,92,-1026
310M300US19660,19660,"Deltona-Daytona Beach-Ormond Beach, FL Metro Area",47380,-13320,34662,47982,58804,8180,50624,14296,-2437,5714,8151,15419,1438,13981
310M300US19740,19740,"Denver-Aurora-Lakewood, CO Metro Area",309477,114694,218000,103306,191814,36967,154847,44261,17543,35834,18291,26923,6566,20357
310M300US19780,19780,"Des Moines-West Des Moines, IA Metro Area",65092,27916,54799,26883,36563,9697,26866,12145,4477,9081,4604,7598,1690,5908
310M300US19820,19820,"Detroit-Warren-Dearborn, MI Metro Area",1304,62557,314182,251625,-58684,71848,-130532,79,8733,50265,41532,-7636,12605,-20241
310M300US20020,20020,"Dothan, AL Metro Area",2191,992,11048,10056,1287,298,989,-337,44,1732,1688,-282,43,-325
310M300US20100,20100,"Dover, DE Metro Area",12478,4471,13743,9272,7638,2068,5570,1294,496,2147,1651,686,284,402
310M300US20220,20220,"Dubuque, IA Metro Area",3350,1988,7542,5554,1389,609,780,-31,337,1237,900,-342,111,-453
310M300US20260,20260,"Duluth, MN-WI Metro Area",-544,-74,17760,17834,56,1208,-1152,-154,-72,2777,2849,69,195,-126
310M300US20500,20500,"Durham-Chapel Hill, NC Metro Area",52889,18297,41185,22888,33387,13859,19528,8298,2671,6650,3979,5431,2425,3006
310M300US20700,20700,"East Stroudsburg, PA Metro Area",-3744,353,8892,8539,-3912,1929,-5841,-401,-100,1421,1521,-266,355,-621
310M300US20740,20740,"Eau Claire, WI Metro Area",5224,3494,11932,8438,1846,770,1076,960,507,1915,1408,538,151,387
310M300US20940,20940,"El Centro, CA Metro Area",6355,13430,19505,6075,-7347,1577,-8924,1077,2182,3201,1019,-1068,349,-1417
310M300US21060,21060,"Elizabethtown-Fort Knox, KY Metro Area",1187,4639,12533,7894,-3721,2461,-6182,1006,506,1821,1315,496,268,228
310M300US21140,21140,"Elkhart-Goshen, IN Metro Area",6220,9051,19060,10009,-2626,506,-3132,497,1506,3128,1622,-887,100,-987
310M300US21300,21300,"Elmira, NY Metro Area",-2520,383,6200,5817,-2771,558,-3329,-798,5,955,950,-748,98,-846
310M300US21340,21340,"El Paso, TX Metro Area",37848,54106,85419,31313,-16469,15805,-32274,4763,7925,13366,5441,-3038,2722,-5760
310M300US21420,21420,"Enid, OK Metro Area",2023,1806,6061,4255,306,1212,-906,-757,327,988,661,-1045,171,-1216
310M300US21500,21500,"Erie, PA Metro Area",-4357,2341,19902,17561,-6229,3859,-10088,-1845,299,3107,2808,-2005,779,-2784
310M300US21660,21660,"Eugene, OR Metro Area",17795,1627,22445,20818,15588,3762,11826,6919,330,3752,3422,6330,624,5706
310M300US21780,21780,"Evansville, IN-KY Metro Area",4396,3716,23474,19758,1069,1577,-508,235,403,3679,3276,-80,279,-359
310M300US21820,21820,"Fairbanks, AK Metro Area",3020,7741,10636,2895,-4733,2351,-7084,966,1205,1676,471,-214,325,-539
310M300US22020,22020,"Fargo, ND-MN Metro Area",29347,11526,20414,8888,17437,5005,12432,4482,2003,3510,1507,2493,878,1615
310M300US22140,22140,"Farmington, NM Metro Area",-14966,5650,11561,5911,-20770,185,-20955,-3622,677,1703,1026,-4299,42,-4341
310M300US22180,22180,"Fayetteville, NC Metro Area",14078,24447,41226,16779,-10770,12361,-23131,1967,3458,6354,2896,-1398,1512,-2910
310M300US22220,22220,"Fayetteville-Springdale-Rogers, AR-MO Metro Area",61822,22715,44433,21718,38174,7597,30577,11583,3660,7266,3606,7845,1281,6564
310M300US22380,22380,"Flagstaff, AZ Metro Area",6471,5858,10636,4778,556,939,-383,1832,814,1683,869,1034,171,863
310M300US22420,22420,"Flint, MI Metro Area",-17175,3846,31085,27239,-20784,1336,-22120,-1827,321,4831,4510,-1897,218,-2115
310M300US22500,22500,"Florence, SC Metro Area",405,1733,15999,14266,-1189,542,-1731,-365,172,2512,2340,-536,89,-625
310M300US22520,22520,"Florence-Muscle Shoals, AL Metro Area",-603,-1435,9593,11028,1040,395,645,-238,-238,1522,1760,92,61,31
310M300US22540,22540,"Fond du Lac, WI Metro Area",514,1082,6851,5769,-416,849,-1265,201,170,1050,880,83,158,-75
310M300US22660,22660,"Fort Collins, CO Metro Area",40364,8881,21461,12580,30319,3042,27277,6124,1409,3591,2182,4588,560,4028
310M300US22900,22900,"Fort Smith, AR-OK Metro Area",680,3676,22052,18376,-2895,1725,-4620,782,585,3662,3077,300,346,-46
310M300US23060,23060,"Fort Wayne, IN Metro Area",15548,15064,37239,22175,958,5028,-4070,2430,2367,6001,3634,287,852,-565
310M300US23420,23420,"Fresno, CA Metro Area",49424,58726,99284,40558,-9483,9095,-18578,7785,8718,15767,7049,-922,1721,-2643
310M300US23460,23460,"Gadsden, AL Metro Area",-1863,-1400,7290,8690,-340,172,-512,-309,-349,1148,1497,71,27,44
310M300US23540,23540,"Gainesville, FL Metro Area",16434,6802,19212,12410,9284,7427,1857,4125,971,3120,2149,3018,1227,1791
310M300US23580,23580,"Gainesville, GA Metro Area",16953,7578,15990,8412,9028,1232,7796,3380,1089,2622,1533,2207,219,1988
310M300US23900,23900,"Gettysburg, PA Metro Area",763,258,6268,6010,271,309,-38,117,5,997,992,117,49,68
310M300US24020,24020,"Glens Falls, NY Metro Area",-2575,-525,7459,7984,-1889,325,-2214,-415,-198,1123,1321,-222,59,-281
310M300US24140,24140,"Goldsboro, NC Metro Area",1512,3497,10594,7097,-1834,2177,-4011,-169,358,1633,1275,-451,322,-773
310M300US24220,24220,"Grand Forks, ND-MN Metro Area",4279,3723,8831,5108,517,1937,-1420,517,675,1503,828,-112,307,-419
310M300US24260,24260,"Grand Island, NE Metro Area",3298,2958,7625,4667,353,1839,-1486,375,522,1272,750,-142,308,-450
310M300US24300,24300,"Grand Junction, CO Metro Area",3366,2726,11423,8697,383,148,235,1682,332,1787,1455,1228,25,1203
310M300US24340,24340,"Grand Rapids-Wyoming, MI Metro Area",58159,38954,84889,45935,19433,10953,8480,8762,6040,13727,7687,3097,1968,1129
310M300US24420,24420,"Grants Pass, OR Metro Area",3191,-2026,5221,7247,5091,42,5049,1162,-262,885,1147,1377,13,1364
310M300US24500,24500,"Great Falls, MT Metro Area",431,2242,7312,5070,-1784,794,-2578,-363,311,1124,813,-624,70,-694
310M300US24540,24540,"Greeley, CO Metro Area",42101,14458,24362,9904,26711,1552,25159,9879,2381,4106,1725,7300,309,6991
310M300US24580,24580,"Green Bay, WI Metro Area",11995,9940,24644,14704,2153,2786,-633,1823,1507,3892,2385,367,533,-166
310M300US24660,24660,"Greensboro-High Point, NC Metro Area",32285,13163,53896,40733,19257,9951,9306,4363,1527,8558,7031,3024,1762,1262
310M300US24780,24780,"Greenville, NC Metro Area",9068,5833,13332,7499,3282,1591,1691,1038,803,2121,1318,257,282,-25
310M300US24860,24860,"Greenville-Anderson-Mauldin, SC Metro Area",60866,16170,65262,49092,43082,8096,34986,11744,2418,10744,8326,9089,1363,7726
310M300US25060,25060,"Gulfport-Biloxi-Pascagoula, MS Metro Area",20479,8399,30767,22368,11740,4578,7162,2705,1351,5016,3665,1314,597,717
310M300US25180,25180,"Hagerstown-Martinsburg, MD-WV Metro Area",12215,4280,19448,15168,7619,1822,5797,2612,573,3112,2539,1993,295,1698
310M300US25220,25220,"Hammond, LA Metro Area",9609,4539,11845,7306,4867,726,4141,1954,626,1909,1283,1247,132,1115
310M300US25260,25260,"Hanford-Corcoran, CA Metro Area",-3197,9942,14984,5042,-13302,1601,-14903,-546,1475,2324,849,-2000,224,-2224
310M300US25420,25420,"Harrisburg-Carlisle, PA Metro Area",18560,9538,41361,31823,9584,10150,-566,2937,1485,6734,5249,1604,1758,-154
310M300US25500,25500,"Harrisonburg, VA Metro Area",7605,2813,8762,5949,4418,2748,1670,1640,447,1449,1002,1185,476,709
310M300US25540,25540,"Hartford-West Hartford-East Hartford, CT Metro Area",-5561,10614,75283,64669,-14212,32768,-46980,-3117,1189,11863,10674,-4090,5549,-9639
310M300US25620,25620,"Hattiesburg, MS Metro Area",6281,4549,12322,7773,1526,965,561,422,628,1885,1257,-176,169,-345
310M300US25860,25860,"Hickory-Lenoir-Morganton, NC Metro Area",-1627,-572,23709,24281,-1168,2053,-3221,1304,-225,3817,4042,1643,380,1263
310M300US25940,25940,"Hilton Head Island-Bluffton-Beaufort, SC Metro Area",24604,4575,14956,10381,19160,3406,15754,3943,606,2424,1818,2941,372,2569
310M300US25980,25980,"Hinesville, GA Metro Area",3092,7834,10418,2584,-5137,3018,-8155,679,1163,1612,449,-488,332,-820
310M300US26140,26140,"Homosassa Springs, FL Metro Area",2385,-8772,6439,15211,10611,612,9999,2647,-1560,1017,2577,3802,105,3697
310M300US26300,26300,"Hot Springs, AR Metro Area",1482,-1572,6886,8458,3298,41,3257,323,-256,1068,1324,669,10,659
310M300US26380,26380,"Houma-Thibodaux, LA Metro Area",3349,6343,18102,11759,-2891,1485,-4376,-662,975,2925,1950,-1646,250,-1896
310M300US26420,26420,"Houston-The Woodlands-Sugar Land, TX Metro Area",851971,372983,599542,226559,476857,193618,283239,125005,61616,102152,40536,63090,35000,28090
310M300US26580,26580,"Huntington-Ashland, WV-KY-OH Metro Area",-5340,-317,25882,26199,-4440,829,-5269,-1769,-228,4052,4280,-1356,135,-1491
310M300US26620,26620,"Huntsville, AL Metro Area",32127,10066,32183,22117,21229,3806,17423,4796,1406,5262,3856,3363,620,2743
310M300US26820,26820,"Idaho Falls, ID Metro Area",9239,9347,15239,5892,-229,181,-410,2921,1432,2399,967,1426,36,1390
310M300US26900,26900,"Indianapolis-Carmel-Anderson, IN Metro Area",116148,69144,166419,97275,47319,25954,21365,17688,10461,26568,16107,6950,4441,2509
310M300US26980,26980,"Iowa City, IA Metro Area",16242,7432,13085,5653,8671,5703,2968,2010,1163,2124,961,881,1013,-132
310M300US27060,27060,"Ithaca, NY Metro Area",3277,1394,5511,4117,1891,6744,-4853,307,223,854,631,114,1153,-1039
310M300US27100,27100,"Jackson, MI Metro Area",-1788,1262,11280,10018,-2907,540,-3447,-1005,184,1808,1624,-1111,89,-1200
310M300US27140,27140,"Jackson, MS Metro Area",11584,15817,47379,31562,-4259,3073,-7332,563,2009,7363,5354,-1649,502,-2151
310M300US27180,27180,"Jackson, TN Metro Area",-491,2056,10095,8039,-2595,452,-3047,-61,254,1575,1321,-342,82,-424
310M300US27260,27260,"Jacksonville, FL Metro Area",132617,36989,111062,74073,92809,24572,68237,30196,5111,18248,13137,23686,3996,19690
310M300US27340,27340,"Jacksonville, NC Metro Area",9349,21019,26951,5932,-12254,8295,-20549,103,3144,4194,1050,-3192,598,-3790
310M300US27500,27500,"Janesville-Beloit, WI Metro Area",1289,3070,12087,9017,-1720,442,-2162,286,483,1923,1440,-92,107,-199
310M300US27620,27620,"Jefferson City, MO Metro Area",1586,3289,11179,7890,-1563,917,-2480,333,423,1750,1327,-56,156,-212
310M300US27740,27740,"Johnson City, TN Metro Area",2906,-1465,12631,14096,4190,729,3461,1054,-309,1990,2299,1391,141,1250
310M300US27780,27780,"Johnstown, PA Metro Area",-8942,-3046,8273,11319,-5721,336,-6057,-1462,-535,1259,1794,-834,56,-890
310M300US27860,27860,"Jonesboro, AR Metro Area",8832,3364,10979,7615,5348,913,4435,1468,560,1844,1284,923,164,759
310M300US27900,27900,"Joplin, MO Metro Area",2289,4175,15160,10985,-2018,1283,-3301,862,669,2374,1705,245,225,20
310M300US27980,27980,"Kahului-Wailuku-Lahaina, HI Metro Area",10549,5233,12468,7235,5314,4625,689,1117,604,1933,1329,536,798,-262
310M300US28020,28020,"Kalamazoo-Portage, MI Metro Area",10285,7960,25318,17358,2371,3713,-1342,1847,1089,4052,2963,808,653,155
310M300US28100,28100,"Kankakee, IL Metro Area",-3441,1585,8355,6770,-5018,655,-5673,-787,138,1278,1140,-871,122,-993
310M300US28140,28140,"Kansas City, MO-KS Metro Area",95171,70089,172705,102616,25967,20101,5866,20045,10327,27550,17223,10069,3376,6693
310M300US28420,28420,"Kennewick-Richland, WA Metro Area",30512,16187,26667,10480,13894,2574,11320,4684,2494,4336,1842,2230,523,1707
310M300US28660,28660,"Killeen-Temple, TX Metro Area",30547,30948,47390,16442,-1176,11852,-13028,5069,4692,7582,2890,133,1314,-1181
310M300US28700,28700,"Kingsport-Bristol-Bristol, TN-VA Metro Area",-3182,-5440,18529,23969,2513,319,2194,-381,-922,2910,3832,765,61,704
310M300US28740,28740,"Kingston, NY Metro Area",-3287,-286,9941,10227,-2758,2383,-5141,-599,-232,1491,1723,-232,407,-639
310M300US28940,28940,"Knoxville, TN Metro Area",30871,2800,58423,55623,27487,4428,23059,7377,252,9381,9129,7067,758,6309
310M300US29020,29020,"Kokomo, IN Metro Area",-184,426,6203,5777,-575,337,-912,-13,45,987,942,-4,49,-53
310M300US29100,29100,"La Crosse-Onalaska, WI-MN Metro Area",3271,1988,9106,7118,1235,502,733,106,305,1459,1154,-118,87,-205
310M300US29180,29180,"Lafayette, LA Metro Area",24781,17388,42807,25419,7254,4418,2836,1663,2715,7107,4392,-1095,739,-1834
