GEO.id,GEO.id2,GEO.display-label,popchg4201072018,natinc4201072018,births4201072018,deaths4201072018,netmig4201072018,intlmig4201072018,dommig4201072018,popchg20172018,natinc20172018,births20172018,deaths20172018,netmig20172018,intlmig20172018,dommig20172018
310M400US10820,10820,"Alexandria, MN Micro Area",1955,85,3414,3329,1896,55,1841,408,7,426,419,403,3,400
310M400US10860,10860,"Alice, TX Micro Area",-14,1924,5215,3291,-1943,369,-2312,-108,159,549,390,-268,57,-325
310M400US10940,10940,"Alma, MI Micro Area",-1877,-292,3304,3596,-1594,99,-1693,-412,-67,364,431,-345,6,-351
310M400US10980,10980,"Alpena, MI Micro Area",-1241,-851,2147,2998,-367,29,-396,-78,-103,240,343,27,3,24
310M400US11060,11060,"Altus, OK Micro Area",-1497,1449,3535,2086,-2983,659,-3642,-264,209,414,205,-472,33,-505
310M400US11140,11140,"Americus, GA Micro Area",-2858,497,3690,3193,-3406,142,-3548,-102,23,429,406,-124,28,-152
310M400US11220,11220,"Amsterdam, NY Micro Area",-803,88,4842,4754,-882,1162,-2044,239,15,559,544,228,234,-6
310M400US11380,11380,"Andrews, TX Micro Area",3342,1453,2477,1024,1839,231,1608,497,135,274,139,362,31,331
310M400US11420,11420,"Angola, IN Micro Area",413,584,3193,2609,-144,65,-209,165,62,406,344,105,8,97
310M400US11580,11580,"Arcadia, FL Micro Area",2627,564,3142,2578,2067,1429,638,237,36,380,344,199,232,-33
310M400US11620,11620,"Ardmore, OK Micro Area",444,415,5459,5044,61,161,-100,-118,0,642,642,-116,11,-127
310M400US11660,11660,"Arkadelphia, AR Micro Area",-932,-120,1968,2088,-812,91,-903,-119,-17,224,241,-101,5,-106
310M400US11680,11680,"Arkansas City-Winfield, KS Micro Area",-1091,57,3605,3548,-1151,445,-1596,-138,-33,374,407,-105,39,-144
310M400US11740,11740,"Ashland, OH Micro Area",605,487,5037,4550,132,723,-591,60,32,588,556,31,85,-54
310M400US11780,11780,"Ashtabula, OH Micro Area",-3997,-436,9157,9593,-3557,464,-4021,-199,-46,1087,1133,-150,82,-232
310M400US11820,11820,"Astoria, OR Micro Area",2738,186,3424,3238,2546,164,2382,645,-24,392,416,669,6,663
310M400US11860,11860,"Atchison, KS Micro Area",-728,175,1677,1502,-909,-16,-893,-108,26,194,168,-134,-4,-130
310M400US11900,11900,"Athens, OH Micro Area",1054,445,4439,3994,504,2426,-1922,-846,21,514,493,-879,251,-1130
310M400US11940,11940,"Athens, TN Micro Area",1006,-727,4698,5425,1774,517,1257,390,-71,574,645,462,68,394
310M400US11980,11980,"Athens, TX Micro Area",3765,-1111,7457,8568,4907,430,4477,1238,-213,910,1123,1447,64,1383
310M400US12120,12120,"Atmore, AL Micro Area",-1572,-194,3684,3878,-1365,21,-1386,-251,-50,435,485,-201,3,-204
310M400US12140,12140,"Auburn, IN Micro Area",997,1055,4380,3325,-33,-42,9,404,121,533,412,284,-11,295
310M400US12180,12180,"Auburn, NY Micro Area",-2872,200,6396,6196,-3068,410,-3478,-318,47,751,704,-364,46,-410
310M400US12300,12300,"Augusta-Waterville, ME Micro Area",-71,-1043,9732,10775,1067,430,637,154,-224,1132,1356,386,11,375
310M400US12380,12380,"Austin, MN Micro Area",848,980,4159,3179,-110,924,-1034,312,112,503,391,204,114,90
310M400US12460,12460,"Bainbridge, GA Micro Area",-1267,463,3044,2581,-1740,-65,-1675,-99,35,376,341,-135,-7,-128
310M400US12660,12660,"Baraboo, WI Micro Area",2284,1370,6354,4984,975,378,597,331,157,771,614,179,46,133
310M400US12680,12680,"Bardstown, KY Micro Area",2408,1602,4775,3173,829,-29,858,239,137,553,416,103,-4,107
310M400US12740,12740,"Barre, VT Micro Area",-1382,232,4665,4433,-1586,173,-1759,-143,-19,518,537,-121,48,-169
310M400US12780,12780,"Bartlesville, OK Micro Area",866,212,5280,5068,694,738,-44,-173,-32,619,651,-140,70,-210
310M400US12820,12820,"Bastrop, LA Micro Area",-2581,-72,2981,3053,-2530,40,-2570,-289,-2,339,341,-287,3,-290
310M400US12860,12860,"Batavia, NY Micro Area",-2432,-198,4892,5090,-2231,222,-2453,-305,-69,566,635,-235,20,-255
310M400US12900,12900,"Batesville, AR Micro Area",1037,369,3829,3460,684,174,510,269,32,456,424,239,9,230
310M400US13060,13060,"Bay City, TX Micro Area",-150,1322,4425,3103,-1467,63,-1530,-259,162,543,381,-420,6,-426
310M400US13100,13100,"Beatrice, NE Micro Area",-818,-289,1981,2270,-531,-27,-504,-122,-11,240,251,-112,-4,-108
310M400US13180,13180,"Beaver Dam, WI Micro Area",-912,-484,6798,7282,-371,139,-510,97,-82,780,862,186,4,182
310M400US13260,13260,"Bedford, IN Micro Area",-461,-535,3994,4529,119,112,7,43,-70,485,555,116,2,114
310M400US13300,13300,"Beeville, TX Micro Area",726,1014,3078,2064,-288,50,-338,-12,105,339,234,-117,1,-118
310M400US13340,13340,"Bellefontaine, OH Micro Area",-493,461,4446,3985,-933,146,-1079,76,10,502,492,69,14,55
310M400US13420,13420,"Bemidji, MN Micro Area",2405,2312,5696,3384,120,357,-237,363,228,661,433,137,38,99
310M400US13500,13500,"Bennettsville, SC Micro Area",-2537,-336,2438,2774,-2215,64,-2279,-304,-52,260,312,-253,9,-262
310M400US13540,13540,"Bennington, VT Micro Area",-1494,-861,2761,3622,-617,255,-872,-82,-128,308,436,49,73,-24
310M400US13620,13620,"Berlin, NH-VT Micro Area",-1519,-1568,2474,4042,3,55,-52,42,-215,269,484,258,7,251
310M400US13660,13660,"Big Rapids, MI Micro Area",747,324,3435,3111,428,545,-117,187,19,383,364,167,62,105
310M400US13700,13700,"Big Spring, TX Micro Area",1609,673,3893,3220,909,884,25,289,96,458,362,194,122,72
310M400US13720,13720,"Big Stone Gap, VA Micro Area",-4817,-1063,5166,6229,-3785,177,-3962,-721,-157,554,711,-567,29,-596
310M400US13940,13940,"Blackfoot, ID Micro Area",631,3016,5879,2863,-2419,143,-2562,332,283,644,361,51,27,24
310M400US14140,14140,"Bluefield, WV-VA Micro Area",-7347,-2987,9558,12545,-4319,124,-4443,-961,-513,1038,1551,-441,-5,-436
310M400US14180,14180,"Blytheville, AR Micro Area",-5241,1129,5301,4172,-6435,-39,-6396,-834,75,587,512,-913,-16,-897
310M400US14220,14220,"Bogalusa, LA Micro Area",-558,100,4889,4789,-632,-81,-551,-27,-16,613,629,-8,-11,3
310M400US14300,14300,"Bonham, TX Micro Area",1376,-610,2835,3445,2013,274,1739,714,-72,363,435,785,47,738
310M400US14340,14340,"Boone, IA Micro Area",38,-21,2414,2435,74,-63,137,-130,-28,266,294,-101,-11,-90
310M400US14380,14380,"Boone, NC Micro Area",4888,137,2979,2842,4700,127,4573,857,-17,381,398,865,23,842
310M400US14420,14420,"Borger, TX Micro Area",-1051,468,2445,1977,-1531,131,-1662,-164,69,286,217,-236,10,-246
310M400US14580,14580,"Bozeman, MT Micro Area",22363,5281,9687,4406,16853,1461,15392,3220,713,1282,569,2488,193,2295
310M400US14620,14620,"Bradford, PA Micro Area",-2491,-834,3450,4284,-1642,89,-1731,-361,-154,352,506,-206,11,-217
310M400US14660,14660,"Brainerd, MN Micro Area",3331,680,8622,7942,2715,270,2445,757,-9,979,988,767,25,742
310M400US14700,14700,"Branson, MO Micro Area",3716,-258,7297,7555,3996,209,3787,818,-33,891,924,851,17,834
310M400US14720,14720,"Breckenridge, CO Micro Area",3013,1844,2333,489,1126,1104,22,3,212,281,69,-210,130,-340
310M400US14780,14780,"Brenham, TX Micro Area",1413,248,3362,3114,1180,321,859,211,26,402,376,189,20,169
310M400US14820,14820,"Brevard, NC Micro Area",1124,-1123,2192,3315,2254,26,2228,390,-135,257,392,524,7,517
310M400US15020,15020,"Brookhaven, MS Micro Area",-665,257,3639,3382,-905,43,-948,-115,-6,412,418,-108,2,-110
310M400US15060,15060,"Brookings, OR Micro Area",448,-1560,1478,3038,1996,-164,2160,137,-183,174,357,318,-23,341
310M400US15100,15100,"Brookings, SD Micro Area",3270,1833,3423,1590,1444,1519,-75,564,228,417,189,336,340,-4
310M400US15140,15140,"Brownsville, TN Micro Area",-1472,149,1753,1604,-1634,40,-1674,-261,-30,189,219,-230,8,-238
310M400US15220,15220,"Brownwood, TX Micro Area",-182,-602,3439,4041,445,270,175,54,-70,396,466,126,36,90
310M400US15340,15340,"Bucyrus, OH Micro Area",-2233,-514,3927,4441,-1716,141,-1857,-191,-70,459,529,-119,20,-139
310M400US15420,15420,"Burley, ID Micro Area",1670,2815,5819,3004,-1154,486,-1640,196,345,699,354,-148,28,-176
310M400US15460,15460,"Burlington, IA-IL Micro Area",-1806,-151,4311,4462,-1646,148,-1794,-292,-14,488,502,-276,22,-298
310M400US15580,15580,"Butte-Silver Bow, MT Micro Area",784,-122,3265,3387,925,821,104,78,-23,389,412,101,148,-47
310M400US15620,15620,"Cadillac, MI Micro Area",993,549,4776,4227,472,181,291,292,52,547,495,241,22,219
310M400US15660,15660,"Calhoun, GA Micro Area",2499,1662,5755,4093,865,348,517,498,145,683,538,357,38,319
310M400US15700,15700,"Cambridge, MD Micro Area",-625,-27,3071,3098,-580,317,-897,-147,-47,346,393,-98,75,-173
310M400US15740,15740,"Cambridge, OH Micro Area",-1069,14,3772,3758,-1063,54,-1117,-49,-31,436,467,-15,16,-31
310M400US15780,15780,"Camden, AR Micro Area",-2613,-694,2712,3406,-1932,50,-1982,-165,-102,284,386,-63,4,-67
310M400US15820,15820,"Campbellsville, KY Micro Area",1049,324,2744,2420,718,347,371,-13,19,339,320,-28,38,-66
310M400US15860,15860,"Cañon City, CO Micro Area",1197,-1341,3097,4438,2510,140,2370,414,-163,376,539,576,-4,580
310M400US15900,15900,"Canton, IL Micro Area",-2225,-842,2882,3724,-1366,27,-1393,-251,-105,347,452,-144,2,-146
310M400US16100,16100,"Carlsbad-Artesia, NM Micro Area",4077,2285,6840,4555,1775,642,1133,695,262,799,537,432,107,325
310M400US16140,16140,"Carroll, IA Micro Area",-662,133,2147,2014,-795,36,-831,-119,-2,252,254,-117,4,-121
310M400US16260,16260,"Cedar City, UT Micro Area",6612,4520,6998,2478,2076,-52,2128,1953,512,832,320,1440,-10,1450
310M400US16340,16340,"Cedartown, GA Micro Area",991,726,4660,3934,267,336,-69,560,69,581,512,490,33,457
310M400US16380,16380,"Celina, OH Micro Area",145,1340,4695,3355,-1190,123,-1313,49,230,605,375,-182,25,-207
310M400US16420,16420,"Central City, KY Micro Area",-725,-294,2884,3178,-423,-18,-405,-149,-71,353,424,-77,-3,-74
310M400US16460,16460,"Centralia, IL Micro Area",-1817,-94,4076,4170,-1715,137,-1852,-201,68,484,416,-272,22,-294
310M400US16500,16500,"Centralia, WA Micro Area",4147,466,7455,6989,3696,406,3290,1374,73,955,882,1297,55,1242
310M400US16660,16660,"Charleston-Mattoon, IL Micro Area",-3228,73,5204,5131,-3328,530,-3858,-519,10,612,602,-531,77,-608
310M400US17060,17060,"Chillicothe, OH Micro Area",-1147,147,6908,6761,-1267,189,-1456,-389,14,819,805,-404,18,-422
310M400US17200,17200,"Claremont-Lebanon, NH-VT Micro Area",-1263,-1413,15651,17064,302,2799,-2497,-57,-230,1815,2045,185,317,-132
310M400US17220,17220,"Clarksburg, WV Micro Area",-1375,-948,8383,9331,-378,9,-387,-540,-219,902,1121,-319,-4,-315
310M400US17260,17260,"Clarksdale, MS Micro Area",-3517,930,3411,2481,-4490,-12,-4478,-557,61,349,288,-621,-5,-616
310M400US17340,17340,"Clearlake, CA Micro Area",-282,-803,6076,6879,558,-123,681,220,-86,736,822,307,-20,327
310M400US17380,17380,"Cleveland, MS Micro Area",-2820,739,4110,3371,-3578,100,-3678,-562,15,423,408,-580,17,-597
310M400US17500,17500,"Clewiston, FL Micro Area",2413,2523,4858,2335,-207,2800,-3007,412,255,569,314,157,500,-343
310M400US17540,17540,"Clinton, IA Micro Area",-2599,168,4705,4537,-2777,225,-3002,-384,21,539,518,-404,27,-431
310M400US17580,17580,"Clovis, NM Micro Area",1061,4228,7428,3200,-3238,1408,-4646,-405,443,824,381,-846,-14,-832
310M400US17700,17700,"Coffeyville, KS Micro Area",-3348,-16,3540,3556,-3368,402,-3770,-268,-1,362,363,-268,24,-292
310M400US17740,17740,"Coldwater, MI Micro Area",-1626,695,4325,3630,-2361,453,-2814,199,73,493,420,128,58,70
310M400US18060,18060,"Columbus, MS Micro Area",-849,1553,6481,4928,-2388,810,-3198,-259,139,749,610,-396,36,-432
310M400US18100,18100,"Columbus, NE Micro Area",1126,1724,3985,2261,-595,577,-1172,81,195,473,278,-114,104,-218
310M400US18180,18180,"Concord, NH Micro Area",4675,102,11099,10997,4679,3457,1222,963,-32,1304,1336,1005,385,620
310M400US18220,18220,"Connersville, IN Micro Area",-1254,-614,1938,2552,-629,60,-689,-106,-75,210,285,-30,11,-41
310M400US18260,18260,"Cookeville, TN Micro Area",6608,25,10052,10027,6618,2107,4511,1636,-30,1195,1225,1658,279,1379
310M400US18300,18300,"Coos Bay, OR Micro Area",1335,-2159,5111,7270,3524,184,3340,608,-316,617,933,918,3,915
310M400US18380,18380,"Cordele, GA Micro Area",-829,428,2447,2019,-1284,125,-1409,-122,-15,270,285,-107,15,-122
310M400US18420,18420,"Corinth, MS Micro Area",-135,-176,3593,3769,72,111,-39,-278,-48,411,459,-228,35,-263
310M400US18460,18460,"Cornelia, GA Micro Area",2352,624,4187,3563,1722,107,1615,841,67,533,466,771,11,760
310M400US18500,18500,"Corning, NY Micro Area",-3194,734,8841,8107,-3909,371,-4280,-453,-46,980,1026,-407,37,-444
310M400US18620,18620,"Corsicana, TX Micro Area",1725,1470,5773,4303,280,130,150,786,148,713,565,640,12,628
310M400US18660,18660,"Cortland, NY Micro Area",-1471,354,3961,3607,-1826,177,-2003,-13,78,499,421,-91,24,-115
310M400US18740,18740,"Coshocton, OH Micro Area",-269,496,3747,3251,-748,57,-805,113,73,452,379,42,5,37
310M400US18780,18780,"Craig, CO Micro Area",-603,701,1494,793,-1331,54,-1385,93,79,169,90,15,6,9
310M400US18820,18820,"Crawfordsville, IN Micro Area",225,580,3777,3197,-334,171,-505,-51,66,451,385,-116,37,-153
310M400US18860,18860,"Crescent City, CA Micro Area",-782,317,2596,2279,-1135,8,-1143,400,29,308,279,368,-2,370
310M400US18900,18900,"Crossville, TN Micro Area",3611,-2032,4506,6538,5601,233,5368,668,-346,501,847,1011,38,973
310M400US18980,18980,"Cullman, AL Micro Area",3036,56,8106,8050,3037,284,2753,606,-62,977,1039,672,29,643
310M400US19000,19000,"Cullowhee, NC Micro Area",3066,301,3210,2909,2756,450,2306,135,12,377,365,125,46,79
310M400US19220,19220,"Danville, KY Micro Area",1571,385,5333,4948,1174,108,1066,288,73,679,606,218,14,204
310M400US19260,19260,"Danville, VA Micro Area",-4908,-2941,8478,11419,-1925,455,-2380,-721,-469,929,1398,-249,70,-319
310M400US19420,19420,"Dayton, TN Micro Area",1244,11,3183,3172,1248,330,918,302,-5,391,396,307,80,227
310M400US19540,19540,"Decatur, IN Micro Area",1249,3034,5534,2500,-1793,49,-1842,214,409,668,259,-194,5,-199
310M400US19580,19580,"Defiance, OH Micro Area",-865,422,3633,3211,-1294,310,-1604,-59,26,433,407,-84,45,-129
310M400US19620,19620,"Del Rio, TX Micro Area",329,4189,7158,2969,-3905,904,-4809,112,420,820,400,-307,61,-368
310M400US19700,19700,"Deming, NM Micro Area",-1132,763,3215,2452,-1893,111,-2004,-185,95,372,277,-278,21,-299
310M400US19760,19760,"DeRidder, LA Micro Area",1599,1024,4030,3006,585,214,371,406,46,460,414,360,8,352
310M400US19860,19860,"Dickinson, ND Micro Area",6798,1968,3860,1892,4641,532,4109,680,272,502,230,413,119,294
310M400US19940,19940,"Dixon, IL Micro Area",-1808,-159,2849,3008,-1655,42,-1697,-288,-78,326,404,-211,8,-219
310M400US19980,19980,"Dodge City, KS Micro Area",44,3470,5428,1958,-3474,1821,-5295,-400,387,618,231,-791,128,-919
310M400US20060,20060,"Douglas, GA Micro Area",739,1625,4862,3237,-929,183,-1112,208,186,590,404,24,10,14
310M400US20140,20140,"Dublin, GA Micro Area",-1384,747,6084,5337,-2126,31,-2157,-80,44,731,687,-120,0,-120
310M400US20180,20180,"DuBois, PA Micro Area",-2228,-1525,6166,7691,-639,441,-1080,-387,-215,732,947,-169,53,-222
310M400US20300,20300,"Dumas, TX Micro Area",-419,2304,3463,1159,-2773,1306,-4079,-393,268,403,135,-665,138,-803
310M400US20340,20340,"Duncan, OK Micro Area",-1783,-144,4451,4595,-1617,219,-1836,-146,-49,497,546,-95,27,-122
310M400US20380,20380,"Dunn, NC Micro Area",19533,7319,15128,7809,12037,1651,10386,1985,766,1851,1085,1208,39,1169
310M400US20420,20420,"Durango, CO Micro Area",4975,1772,4472,2700,3168,-13,3181,769,161,524,363,604,-8,612
310M400US20460,20460,"Durant, OK Micro Area",4776,775,4833,4058,3980,135,3845,732,44,595,551,687,12,675
310M400US20540,20540,"Dyersburg, TN Micro Area",-1010,227,3901,3674,-1234,122,-1356,-83,-1,457,458,-83,17,-100
310M400US20580,20580,"Eagle Pass, TX Micro Area",4227,5919,8982,3063,-1689,1728,-3417,258,689,1069,380,-432,213,-645
310M400US20660,20660,"Easton, MD Micro Area",-809,-851,2769,3620,81,108,-27,-52,-147,335,482,99,2,97
310M400US20780,20780,"Edwards, CO Micro Area",2797,4441,5348,907,-1674,905,-2579,1,485,622,137,-484,87,-571
310M400US20820,20820,"Effingham, IL Micro Area",-38,782,3683,2901,-812,144,-956,61,93,435,342,-31,21,-52
310M400US20900,20900,"El Campo, TX Micro Area",339,1115,4590,3475,-757,134,-891,-297,137,560,423,-434,8,-442
310M400US20980,20980,"El Dorado, AR Micro Area",-2513,-79,4258,4337,-2449,-18,-2431,-294,-67,480,547,-228,-1,-227
310M400US21020,21020,"Elizabeth City, NC Micro Area",-323,598,5846,5248,-941,757,-1698,274,104,679,575,171,78,93
310M400US21120,21120,"Elk City, OK Micro Area",-410,876,2844,1968,-1319,22,-1341,-95,34,285,251,-128,5,-133
310M400US21180,21180,"Elkins, WV Micro Area",-582,-473,2505,2978,-89,88,-177,-71,-69,290,359,2,8,-6
310M400US21220,21220,"Elko, NV Micro Area",3534,3546,6008,2462,-97,-72,-25,142,358,730,372,-218,-11,-207
310M400US21260,21260,"Ellensburg, WA Micro Area",6455,938,3384,2446,5479,645,4834,1207,113,425,312,1086,87,999
310M400US21380,21380,"Emporia, KS Micro Area",-286,1138,3435,2297,-1449,753,-2202,62,134,406,272,-70,31,-101
310M400US21460,21460,"Enterprise, AL Micro Area",1957,1139,5278,4139,808,669,139,132,111,652,541,23,18,5
310M400US21540,21540,"Escanaba, MI Micro Area",-1212,-607,2953,3560,-579,-3,-576,-39,-112,320,432,76,-2,78
310M400US21580,21580,"Española, NM Micro Area",-1214,1068,4388,3320,-2286,320,-2606,-185,-1,442,443,-183,26,-209
310M400US21640,21640,"Eufaula, AL-GA Micro Area",-2808,-274,2537,2811,-2550,33,-2583,-346,-66,285,351,-281,12,-293
310M400US21700,21700,"Eureka-Arcata-Fortuna, CA Micro Area",1762,1439,12236,10797,368,247,121,-154,82,1444,1362,-228,4,-232
310M400US21740,21740,"Evanston, WY Micro Area",-822,1354,2518,1164,-2207,-71,-2136,-157,129,276,147,-287,-1,-286
310M400US21840,21840,"Fairfield, IA Micro Area",1541,-98,1238,1336,1641,2187,-546,148,-34,152,186,182,271,-89
310M400US21860,21860,"Fairmont, MN Micro Area",-1058,-235,1835,2070,-819,22,-841,-73,-2,223,225,-69,4,-73
310M400US21900,21900,"Fairmont, WV Micro Area",-321,-117,5337,5454,-156,114,-270,-272,-45,621,666,-225,-5,-220
310M400US21980,21980,"Fallon, NV Micro Area",-437,387,2560,2173,-844,281,-1125,451,37,290,253,414,-19,433
310M400US22060,22060,"Faribault-Northfield, MN Micro Area",2381,2134,6070,3936,265,1350,-1085,350,258,774,516,95,156,-61
310M400US22100,22100,"Farmington, MO Micro Area",1325,-317,5983,6300,1656,-30,1686,39,-105,683,788,145,-7,152
310M400US22260,22260,"Fergus Falls, MN Micro Area",1509,-151,5402,5553,1721,482,1239,561,20,690,670,544,53,491
310M400US22280,22280,"Fernley, NV Micro Area",3828,44,4687,4643,3754,-209,3963,1893,-35,572,607,1917,-27,1944
310M400US22300,22300,"Findlay, OH Micro Area",1141,1526,7496,5970,-353,1053,-1406,61,173,892,719,-110,131,-241
310M400US22340,22340,"Fitzgerald, GA Micro Area",-850,132,1903,1771,-975,-17,-958,-214,-3,207,210,-210,-1,-209
310M400US22580,22580,"Forest City, NC Micro Area",-990,-1384,5565,6949,461,69,392,258,-189,660,849,449,3,446
310M400US22620,22620,"Forrest City, AR Micro Area",-2815,500,2830,2330,-3353,164,-3517,-499,-7,308,315,-494,19,-513
310M400US22700,22700,"Fort Dodge, IA Micro Area",-1736,-37,3633,3670,-1707,341,-2048,-366,7,428,421,-376,37,-413
310M400US22780,22780,"Fort Leonard Wood, MO Micro Area",-260,4263,6710,2447,-4621,2509,-7130,168,459,744,285,-289,34,-323
310M400US22800,22800,"Fort Madison-Keokuk, IA-IL-MO Micro Area",-3354,-294,5609,5903,-3059,91,-3150,-202,-16,652,668,-184,11,-195
310M400US22820,22820,"Fort Morgan, CO Micro Area",399,1464,3593,2129,-1078,811,-1889,330,168,420,252,162,93,69
310M400US22840,22840,"Fort Payne, AL Micro Area",269,600,6953,6353,-280,433,-713,-19,10,817,807,-25,34,-59
310M400US22860,22860,"Fort Polk South, LA Micro Area",-3474,5368,8551,3183,-8980,1527,-10507,-1659,569,953,384,-2238,-51,-2187
310M400US23140,23140,"Frankfort, IN Micro Area",-969,743,3672,2929,-1729,84,-1813,43,119,440,321,-77,4,-81
310M400US23180,23180,"Frankfort, KY Micro Area",2748,840,6815,5975,1969,561,1408,456,102,810,708,357,73,284
310M400US23240,23240,"Fredericksburg, TX Micro Area",1968,-786,2079,2865,2753,342,2411,274,-117,263,380,392,31,361
310M400US23300,23300,"Freeport, IL Micro Area",-2958,-444,4005,4449,-2528,190,-2718,-228,-111,440,551,-115,31,-146
310M400US23340,23340,"Fremont, NE Micro Area",106,422,4011,3589,-306,391,-697,-3,76,482,406,-78,73,-151
310M400US23380,23380,"Fremont, OH Micro Area",-2147,249,5505,5256,-2395,65,-2460,-313,12,633,621,-324,7,-331
310M400US23500,23500,"Gaffney, SC Micro Area",1590,515,5540,5025,1120,-102,1222,153,25,640,615,129,-13,142
310M400US23620,23620,"Gainesville, TX Micro Area",2135,1160,4489,3329,981,386,595,590,152,563,411,438,50,388
310M400US23660,23660,"Galesburg, IL Micro Area",-2813,-974,4544,5518,-1806,733,-2539,-516,-33,553,586,-481,106,-587
310M400US23700,23700,"Gallup, NM Micro Area",805,4285,9114,4829,-3491,816,-4307,-284,253,878,625,-540,174,-714
310M400US23780,23780,"Garden City, KS Micro Area",-213,4130,6170,2040,-4401,1251,-5652,-239,445,679,234,-687,69,-756
310M400US23820,23820,"Gardnerville Ranchos, NV Micro Area",1470,-1168,2685,3853,2674,36,2638,449,-287,245,532,733,6,727
310M400US23860,23860,"Georgetown, SC Micro Area",1921,-1346,4757,6103,3294,94,3200,408,-297,558,855,704,15,689
310M400US23940,23940,"Gillette, WY Micro Area",7,3973,6041,2068,-4030,28,-4058,-111,301,615,314,-415,43,-458
310M400US23980,23980,"Glasgow, KY Micro Area",1931,522,5592,5070,1437,255,1182,312,11,667,656,302,26,276
310M400US24060,24060,"Glenwood Springs, CO Micro Area",4182,4917,7890,2973,-776,865,-1641,655,562,964,402,93,92,1
310M400US24100,24100,"Gloversville, NY Micro Area",-1929,-614,4357,4971,-1304,101,-1405,-186,-84,490,574,-101,5,-106
310M400US24330,24330,"Grand Rapids, MN Micro Area",57,-393,3843,4236,499,69,430,-53,-28,450,478,-21,11,-32
310M400US24380,24380,"Grants, NM Micro Area",-469,912,3042,2130,-1388,185,-1573,-149,32,305,273,-180,11,-191
310M400US24460,24460,"Great Bend, KS Micro Area",-1561,434,2903,2469,-1993,54,-2047,-321,5,315,310,-328,-1,-327
310M400US24620,24620,"Greeneville, TN Micro Area",262,-1976,5258,7234,2283,73,2210,328,-277,649,926,604,6,598
310M400US24640,24640,"Greenfield Town, MA Micro Area",-414,-673,5024,5697,302,1601,-1299,176,-131,577,708,314,254,60
310M400US24700,24700,"Greensburg, IN Micro Area",1055,679,2844,2165,398,164,234,142,90,366,276,53,10,43
310M400US24740,24740,"Greenville, MS Micro Area",-6072,1251,6092,4841,-7402,71,-7473,-1139,-3,603,606,-1143,4,-1147
310M400US24820,24820,"Greenville, OH Micro Area",-1646,306,5107,4801,-1947,76,-2023,-254,45,619,574,-300,14,-314
310M400US24900,24900,"Greenwood, MS Micro Area",-4149,843,4714,3871,-5064,96,-5160,-611,71,526,455,-685,2,-687
310M400US24940,24940,"Greenwood, SC Micro Area",172,660,8981,8321,-440,854,-1294,135,-102,965,1067,243,129,114
310M400US24980,24980,"Grenada, MS Micro Area",-850,-153,2242,2395,-692,-26,-666,-1,-11,269,280,11,-4,15
